id,name,type,category,fraction,carbon_count,molecular_weight,frequency_hz,complexity,bit_state_decimal,glr_errors,glr_nrci_before,glr_nrci_after,glr_efficiency,glr_improvement,nrci,nrci_regime,soc_energy_cu,modal_sum,wall_proximity,wall_safe,nrci_risk,coherence_factor,resonance_strength,emergence_intensity,success,error
193,"2,2-Dimethyl-C24",Branched alkanes,Alkanes,Diesel,24,338.64,543414061677.224,29,6321115,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,245.46344806696052,2.73864,WallProximity.SAFE,True,0.0,0.0,0.3140694284635896,0.2389986830533596,True,
194,"2,3-Dimethyl-C24",Branched alkanes,Alkanes,Diesel,24,338.64,543414061677.224,30,6321115,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,245.46344806696052,2.73864,WallProximity.SAFE,True,0.0,0.0,0.3140694284635896,0.2389986830533596,True,
195,"2,4-Dimethyl-C24",Branched alkanes,Alkanes,Diesel,24,338.64,543414061677.224,31,6321115,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,245.46344806696052,2.73864,WallProximity.SAFE,True,0.0,0.0,0.3140694284635896,0.2389986830533596,True,
196,"2,2,3-Trimethyl-C24",Branched alkanes,Alkanes,Diesel,24,338.64,543414061677.224,33,6321115,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,245.46344806696052,2.73864,WallProximity.SAFE,True,0.0,0.0,0.3140694284635896,0.2389986830533596,True,
197,2-Ethyl-C24,Branched alkanes,Alkanes,Diesel,24,338.64,543414061677.224,30,6321115,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,245.46344806696052,2.73864,WallProximity.SAFE,True,0.0,0.0,0.3140694284635896,0.2389986830533596,True,
198,3-Ethyl-C24,Branched alkanes,Alkanes,Diesel,24,338.64,543414061677.224,30,6321115,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,245.46344806696052,2.73864,WallProximity.SAFE,True,0.0,0.0,0.3140694284635896,0.2389986830533596,True,
199,2-Methyl-C25,Branched alkanes,Alkanes,Diesel,25,352.666,532498273476.99066,27,6583203,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,266.2736220572425,2.852666,WallProximity.SAFE,True,0.0,0.0,0.2698503910645006,0.24253281459267773,True,
200,3-Methyl-C25,Branched alkanes,Alkanes,Diesel,25,352.666,532498273476.99066,27,6583203,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,266.2736220572425,2.852666,WallProximity.SAFE,True,0.0,0.0,0.2698503910645006,0.24253281459267773,True,
201,"2,2-Dimethyl-C25",Branched alkanes,Alkanes,Diesel,25,352.666,532498273476.99066,30,6583267,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,266.2736220572425,2.852666,WallProximity.SAFE,True,0.0,0.0,0.2698503910645006,0.24253281459267773,True,
202,"2,3-Dimethyl-C25",Branched alkanes,Alkanes,Diesel,25,352.666,532498273476.99066,31,6583267,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,266.2736220572425,2.852666,WallProximity.SAFE,True,0.0,0.0,0.2698503910645006,0.24253281459267773,True,
203,"2,4-Dimethyl-C25",Branched alkanes,Alkanes,Diesel,25,352.666,532498273476.99066,32,6583267,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,266.2736220572425,2.852666,WallProximity.SAFE,True,0.0,0.0,0.2698503910645006,0.24253281459267773,True,
204,"2,2,3-Trimethyl-C25",Branched alkanes,Alkanes,Diesel,25,352.666,532498273476.99066,34,6583267,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,266.2736220572425,2.852666,WallProximity.SAFE,True,0.0,0.0,0.2698503910645006,0.24253281459267773,True,
205,2-Ethyl-C25,Branched alkanes,Alkanes,Diesel,25,352.666,532498273476.99066,31,6583267,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,266.2736220572425,2.852666,WallProximity.SAFE,True,0.0,0.0,0.2698503910645006,0.24253281459267773,True,
206,3-Ethyl-C25,Branched alkanes,Alkanes,Diesel,25,352.666,532498273476.99066,31,6583267,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,266.2736220572425,2.852666,WallProximity.SAFE,True,0.0,0.0,0.2698503910645006,0.24253281459267773,True,
207,2-Methyl-C26,Branched alkanes,Alkanes,Diesel,26,366.692,522214928026.6263,28,6845411,1,0.9583333333333334,1.0,1.0,0.04166666666666663,0.0,CoherenceRegime.SUBCOHERENT,287.93040205888616,2.966692,WallProximity.SAFE,True,0.0,0.0,0.22940181487957723,0.24592875236808748,True,
208,3-Methyl-C26,Branched alkanes,Alkanes,Diesel,26,366.692,522214928026.6263,28,6845411,1,0.9583333333333334,1.0,1.0,0.04166666666666663,0.0,CoherenceRegime.SUBCOHERENT,287.93040205888616,2.966692,WallProximity.SAFE,True,0.0,0.0,0.22940181487957723,0.24592875236808748,True,
209,"2,2-Dimethyl-C26",Branched alkanes,Alkanes,Diesel,26,366.692,522214928026.6263,31,6845411,1,0.9583333333333334,1.0,1.0,0.04166666666666663,0.0,CoherenceRegime.SUBCOHERENT,287.93040205888616,2.966692,WallProximity.SAFE,True,0.0,0.0,0.22940181487957723,0.24592875236808748,True,
210,"2,3-Dimethyl-C26",Branched alkanes,Alkanes,Diesel,26,366.692,522214928026.6263,32,6845411,1,0.9583333333333334,1.0,1.0,0.04166666666666663,0.0,CoherenceRegime.SUBCOHERENT,287.93040205888616,2.966692,WallProximity.SAFE,True,0.0,0.0,0.22940181487957723,0.24592875236808748,True,
211,"2,4-Dimethyl-C26",Branched alkanes,Alkanes,Diesel,26,366.692,522214928026.6263,33,6845411,1,0.9583333333333334,1.0,1.0,0.04166666666666663,0.0,CoherenceRegime.SUBCOHERENT,287.93040205888616,2.966692,WallProximity.SAFE,True,0.0,0.0,0.22940181487957723,0.24592875236808748,True,
212,"2,2,3-Trimethyl-C26",Branched alkanes,Alkanes,Diesel,26,366.692,522214928026.6263,35,6845411,1,0.9583333333333334,1.0,1.0,0.04166666666666663,0.0,CoherenceRegime.SUBCOHERENT,287.93040205888616,2.966692,WallProximity.SAFE,True,0.0,0.0,0.22940181487957723,0.24592875236808748,True,
213,2-Ethyl-C26,Branched alkanes,Alkanes,Diesel,26,366.692,522214928026.6263,32,6845411,1,0.9583333333333334,1.0,1.0,0.04166666666666663,0.0,CoherenceRegime.SUBCOHERENT,287.93040205888616,2.966692,WallProximity.SAFE,True,0.0,0.0,0.22940181487957723,0.24592875236808748,True,
214,3-Ethyl-C26,Branched alkanes,Alkanes,Diesel,26,366.692,522214928026.6263,32,6845411,1,0.9583333333333334,1.0,1.0,0.04166666666666663,0.0,CoherenceRegime.SUBCOHERENT,287.93040205888616,2.966692,WallProximity.SAFE,True,0.0,0.0,0.22940181487957723,0.24592875236808748,True,
215,2-Methyl-C27,Branched alkanes,Alkanes,Diesel,27,380.718,512505221974.3419,29,7107555,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,310.4337880718915,3.080718,WallProximity.SAFE,True,0.0,0.0,0.19296286963569234,0.24919689844114706,True,
216,3-Methyl-C27,Branched alkanes,Alkanes,Diesel,27,380.718,512505221974.3419,29,7107555,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,310.4337880718915,3.080718,WallProximity.SAFE,True,0.0,0.0,0.19296286963569234,0.24919689844114706,True,
217,"2,2-Dimethyl-C27",Branched alkanes,Alkanes,Diesel,27,380.718,512505221974.3419,32,7107555,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,310.4337880718915,3.080718,WallProximity.SAFE,True,0.0,0.0,0.19296286963569234,0.24919689844114706,True,
218,"2,3-Dimethyl-C27",Branched alkanes,Alkanes,Diesel,27,380.718,512505221974.3419,33,7107555,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,310.4337880718915,3.080718,WallProximity.SAFE,True,0.0,0.0,0.19296286963569234,0.24919689844114706,True,
219,"2,4-Dimethyl-C27",Branched alkanes,Alkanes,Diesel,27,380.718,512505221974.3419,34,7107555,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,310.4337880718915,3.080718,WallProximity.SAFE,True,0.0,0.0,0.19296286963569234,0.24919689844114706,True,
220,"2,2,3-Trimethyl-C27",Branched alkanes,Alkanes,Diesel,27,380.718,512505221974.3419,36,7107555,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,310.4337880718915,3.080718,WallProximity.SAFE,True,0.0,0.0,0.19296286963569234,0.24919689844114706,True,
221,2-Ethyl-C27,Branched alkanes,Alkanes,Diesel,27,380.718,512505221974.3419,33,7107555,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,310.4337880718915,3.080718,WallProximity.SAFE,True,0.0,0.0,0.19296286963569234,0.24919689844114706,True,
222,3-Ethyl-C27,Branched alkanes,Alkanes,Diesel,27,380.718,512505221974.3419,33,7107555,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,310.4337880718915,3.080718,WallProximity.SAFE,True,0.0,0.0,0.19296286963569234,0.24919689844114706,True,
223,2-Methyl-C28,Branched alkanes,Alkanes,Diesel,28,394.744,503317732291.2979,30,7369699,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,333.7837800962586,3.1947440000000005,WallProximity.SAFE,True,0.0,0.0,0.16061182420574474,0.2523465228730758,True,
224,3-Methyl-C28,Branched alkanes,Alkanes,Diesel,28,394.744,503317732291.2979,30,7369699,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,333.7837800962586,3.1947440000000005,WallProximity.SAFE,True,0.0,0.0,0.16061182420574474,0.2523465228730758,True,
225,"2,2-Dimethyl-C28",Branched alkanes,Alkanes,Diesel,28,394.744,503317732291.2979,33,7369699,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,333.7837800962586,3.1947440000000005,WallProximity.SAFE,True,0.0,0.0,0.16061182420574474,0.2523465228730758,True,
226,"2,3-Dimethyl-C28",Branched alkanes,Alkanes,Diesel,28,394.744,503317732291.2979,34,7369699,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,333.7837800962586,3.1947440000000005,WallProximity.SAFE,True,0.0,0.0,0.16061182420574474,0.2523465228730758,True,
227,"2,4-Dimethyl-C28",Branched alkanes,Alkanes,Diesel,28,394.744,503317732291.2979,35,7369699,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,333.7837800962586,3.1947440000000005,WallProximity.SAFE,True,0.0,0.0,0.16061182420574474,0.2523465228730758,True,
228,"2,2,3-Trimethyl-C28",Branched alkanes,Alkanes,Diesel,28,394.744,503317732291.2979,37,7369699,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,333.7837800962586,3.1947440000000005,WallProximity.SAFE,True,0.0,0.0,0.16061182420574474,0.2523465228730758,True,
229,2-Ethyl-C28,Branched alkanes,Alkanes,Diesel,28,394.744,503317732291.2979,34,7369699,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,333.7837800962586,3.1947440000000005,WallProximity.SAFE,True,0.0,0.0,0.16061182420574474,0.2523465228730758,True,
230,3-Ethyl-C28,Branched alkanes,Alkanes,Diesel,28,394.744,503317732291.2979,34,7369699,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,333.7837800962586,3.1947440000000005,WallProximity.SAFE,True,0.0,0.0,0.16061182420574474,0.2523465228730758,True,
231,2-Methyl-C29,Branched alkanes,Alkanes,Diesel,29,408.77,494607266493.9285,31,7627747,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,357.9803781319874,3.3087700000000004,WallProximity.SAFE,True,0.0,0.0,0.13229072477329437,0.2553859222446818,True,
232,3-Methyl-C29,Branched alkanes,Alkanes,Diesel,29,408.77,494607266493.9285,31,7627747,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,357.9803781319874,3.3087700000000004,WallProximity.SAFE,True,0.0,0.0,0.13229072477329437,0.2553859222446818,True,
233,"2,2-Dimethyl-C29",Branched alkanes,Alkanes,Diesel,29,408.77,494607266493.9285,34,7627747,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,357.9803781319874,3.3087700000000004,WallProximity.SAFE,True,0.0,0.0,0.13229072477329437,0.2553859222446818,True,
234,"2,3-Dimethyl-C29",Branched alkanes,Alkanes,Diesel,29,408.77,494607266493.9285,35,7627747,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,357.9803781319874,3.3087700000000004,WallProximity.SAFE,True,0.0,0.0,0.13229072477329437,0.2553859222446818,True,
235,"2,4-Dimethyl-C29",Branched alkanes,Alkanes,Diesel,29,408.77,494607266493.9285,36,7627747,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,357.9803781319874,3.3087700000000004,WallProximity.SAFE,True,0.0,0.0,0.13229072477329437,0.2553859222446818,True,
236,"2,2,3-Trimethyl-C29",Branched alkanes,Alkanes,Diesel,29,408.77,494607266493.9285,38,7627747,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,357.9803781319874,3.3087700000000004,WallProximity.SAFE,True,0.0,0.0,0.13229072477329437,0.2553859222446818,True,
237,2-Ethyl-C29,Branched alkanes,Alkanes,Diesel,29,408.77,494607266493.9285,35,7627747,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,357.9803781319874,3.3087700000000004,WallProximity.SAFE,True,0.0,0.0,0.13229072477329437,0.2553859222446818,True,
238,3-Ethyl-C29,Branched alkanes,Alkanes,Diesel,29,408.77,494607266493.9285,35,7627747,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,357.9803781319874,3.3087700000000004,WallProximity.SAFE,True,0.0,0.0,0.13229072477329437,0.2553859222446818,True,
239,Cyclo-C3H6,Cycloalkanes,Cycloalkanes,Gasoline,3,42.078,1541602675425.3992,5,832064,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,3.8097270511276853,0.34207800000000005,WallProximity.BEYOND_WALL,False,1.0,0.0,0.4252729066583634,0.05808938616505779,True,
240,1-Methyl-cyclo-C3,Cycloalkanes,Cycloalkanes,Gasoline,4,56.104,1335067079460.4524,6,1094208,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,6.77284809089366,0.456104,WallProximity.BEYOND_WALL,False,1.0,0.0,0.5089117457968774,0.08307713348671777,True,
241,2-Methyl-cyclo-C3,Cycloalkanes,Cycloalkanes,Gasoline,5,70.13,1194120297678.274,7,1352256,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,10.582575142021346,0.57013,WallProximity.BEYOND_WALL,False,1.0,0.0,0.5838898999908825,0.10245913608832906,True,
242,3-Methyl-cyclo-C3,Cycloalkanes,Cycloalkanes,Gasoline,6,84.156,1090077705688.624,8,1614464,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,15.238908204510741,0.6841560000000001,WallProximity.BEYOND_WALL,False,1.0,0.0,0.6499548052832042,0.11829538529785404,True,
243,4-Methyl-cyclo-C3,Cycloalkanes,Cycloalkanes,Gasoline,7,98.182,1009215850240.476,9,1876616,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,20.74184727836184,0.7981820000000001,WallProximity.BEYOND_WALL,False,1.0,0.0,0.7063927248681432,0.13168474322397666,True,
244,Cyclo-C4H8,Cycloalkanes,Cycloalkanes,Gasoline,4,56.104,1335067079460.4524,6,1094208,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,6.77284809089366,0.456104,WallProximity.BEYOND_WALL,False,1.0,0.0,0.5089117457968774,0.08307713348671777,True,
245,1-Methyl-cyclo-C4,Cycloalkanes,Cycloalkanes,Gasoline,5,70.13,1194120297678.274,7,1352256,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,10.582575142021346,0.57013,WallProximity.BEYOND_WALL,False,1.0,0.0,0.5838898999908825,0.10245913608832906,True,
246,2-Methyl-cyclo-C4,Cycloalkanes,Cycloalkanes,Gasoline,6,84.156,1090077705688.624,8,1614464,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,15.238908204510741,0.6841560000000001,WallProximity.BEYOND_WALL,False,1.0,0.0,0.6499548052832042,0.11829538529785404,True,
247,3-Methyl-cyclo-C4,Cycloalkanes,Cycloalkanes,Gasoline,7,98.182,1009215850240.476,9,1876616,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,20.74184727836184,0.7981820000000001,WallProximity.BEYOND_WALL,False,1.0,0.0,0.7063927248681432,0.13168474322397666,True,
248,4-Methyl-cyclo-C4,Cycloalkanes,Cycloalkanes,Gasoline,8,112.208,944034985225.4052,10,2134665,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,27.09139236357464,0.912208,WallProximity.WARNING,True,0.3561888571011279,0.0,0.7524193337215321,0.143283132619514,True,
249,Cyclo-C5H10,Cycloalkanes,Cycloalkanes,Gasoline,5,70.13,1194120297678.274,7,1352256,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,10.582575142021346,0.57013,WallProximity.BEYOND_WALL,False,1.0,0.0,0.5838898999908825,0.10245913608832906,True,
250,1-Methyl-cyclo-C5,Cycloalkanes,Cycloalkanes,Gasoline,6,84.156,1090077705688.624,8,1614464,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,15.238908204510741,0.6841560000000001,WallProximity.BEYOND_WALL,False,1.0,0.0,0.6499548052832042,0.11829538529785404,True,
251,2-Methyl-cyclo-C5,Cycloalkanes,Cycloalkanes,Gasoline,7,98.182,1009215850240.476,9,1876616,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,20.74184727836184,0.7981820000000001,WallProximity.BEYOND_WALL,False,1.0,0.0,0.7063927248681432,0.13168474322397666,True,
252,3-Methyl-cyclo-C5,Cycloalkanes,Cycloalkanes,Gasoline,8,112.208,944034985225.4052,10,2134665,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,27.09139236357464,0.912208,WallProximity.WARNING,True,0.3561888571011279,0.0,0.7524193337215321,0.143283132619514,True,
253,4-Methyl-cyclo-C5,Cycloalkanes,Cycloalkanes,Gasoline,9,126.234,890044719640.3015,11,2396809,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,34.28754346014916,1.026234,WallProximity.CAUTION,True,0.0,0.0,0.787375784029672,0.15351363710899027,True,
254,Cyclo-C6H12,Cycloalkanes,Cycloalkanes,Gasoline,6,84.156,1090077705688.624,8,1614464,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,15.238908204510741,0.6841560000000001,WallProximity.BEYOND_WALL,False,1.0,0.0,0.6499548052832042,0.11829538529785404,True,
255,1-Methyl-cyclo-C6,Cycloalkanes,Cycloalkanes,Gasoline,7,98.182,1009215850240.476,9,1876616,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,20.74184727836184,0.7981820000000001,WallProximity.BEYOND_WALL,False,1.0,0.0,0.7063927248681432,0.13168474322397666,True,
256,2-Methyl-cyclo-C6,Cycloalkanes,Cycloalkanes,Gasoline,8,112.208,944034985225.4052,10,2134665,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,27.09139236357464,0.912208,WallProximity.WARNING,True,0.3561888571011279,0.0,0.7524193337215321,0.143283132619514,True,
257,3-Methyl-cyclo-C6,Cycloalkanes,Cycloalkanes,Gasoline,9,126.234,890044719640.3015,11,2396809,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,34.28754346014916,1.026234,WallProximity.CAUTION,True,0.0,0.0,0.787375784029672,0.15351363710899027,True,
258,4-Methyl-cyclo-C6,Cycloalkanes,Cycloalkanes,Gasoline,10,140.26,844370560040.8063,12,2659017,3,0.875,0.975,1.0,0.09999999999999998,0.002096423205542486,CoherenceRegime.SUBCOHERENT,42.330300568085384,1.14026,WallProximity.CAUTION,True,0.0,0.0024374381697527593,0.8108391997578444,0.1626651352211253,True,
259,Cyclo-C7H14,Cycloalkanes,Cycloalkanes,Gasoline,7,98.182,1009215850240.476,9,1876616,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,20.74184727836184,0.7981820000000001,WallProximity.BEYOND_WALL,False,1.0,0.0,0.7063927248681432,0.13168474322397666,True,
260,1-Methyl-cyclo-C7,Cycloalkanes,Cycloalkanes,Gasoline,8,112.208,944034985225.4052,10,2134665,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,27.09139236357464,0.912208,WallProximity.WARNING,True,0.3561888571011279,0.0,0.7524193337215321,0.143283132619514,True,
261,2-Methyl-cyclo-C7,Cycloalkanes,Cycloalkanes,Gasoline,9,126.234,890044719640.3015,11,2396809,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,34.28754346014916,1.026234,WallProximity.CAUTION,True,0.0,0.0,0.787375784029672,0.15351363710899027,True,
262,3-Methyl-cyclo-C7,Cycloalkanes,Cycloalkanes,Gasoline,10,140.26,844370560040.8063,12,2659017,3,0.875,0.975,1.0,0.09999999999999998,0.002096423205542486,CoherenceRegime.SUBCOHERENT,42.330300568085384,1.14026,WallProximity.CAUTION,True,0.0,0.0024374381697527593,0.8108391997578444,0.1626651352211253,True,
263,4-Methyl-cyclo-C7,Cycloalkanes,Cycloalkanes,Gasoline,11,154.286,805075740459.2579,13,2921161,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,51.21966368738332,1.254286,WallProximity.CAUTION,True,0.0,0.0,0.8226841066171374,0.1709436722527703,True,
264,Cyclo-C8H16,Cycloalkanes,Cycloalkanes,Gasoline,8,112.208,944034985225.4052,10,2134665,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,27.09139236357464,0.912208,WallProximity.WARNING,True,0.3561888571011279,0.0,0.7524193337215321,0.143283132619514,True,
265,1-Methyl-cyclo-C8,Cycloalkanes,Cycloalkanes,Gasoline,9,126.234,890044719640.3015,11,2396809,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,34.28754346014916,1.026234,WallProximity.CAUTION,True,0.0,0.0,0.787375784029672,0.15351363710899027,True,
266,2-Methyl-cyclo-C8,Cycloalkanes,Cycloalkanes,Gasoline,10,140.26,844370560040.8063,12,2659017,3,0.875,0.975,1.0,0.09999999999999998,0.002096423205542486,CoherenceRegime.SUBCOHERENT,42.330300568085384,1.14026,WallProximity.CAUTION,True,0.0,0.0024374381697527593,0.8108391997578444,0.1626651352211253,True,
267,3-Methyl-cyclo-C8,Cycloalkanes,Cycloalkanes,Gasoline,11,154.286,805075740459.2579,13,2921161,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,51.21966368738332,1.254286,WallProximity.CAUTION,True,0.0,0.0,0.8226841066171374,0.1709436722527703,True,
268,4-Methyl-cyclo-C8,Cycloalkanes,Cycloalkanes,Gasoline,12,168.312,770801337712.6996,14,3179209,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,60.955632818042965,1.3683120000000002,WallProximity.SAFE,True,0.0,0.0,0.8231092971646984,0.17850138443065028,True,
269,Cyclo-C9H18,Cycloalkanes,Cycloalkanes,Diesel,9,126.234,890044719640.3015,11,2396809,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,34.28754346014916,1.026234,WallProximity.CAUTION,True,0.0,0.0,0.787375784029672,0.15351363710899027,True,
270,1-Methyl-cyclo-C9,Cycloalkanes,Cycloalkanes,Gasoline,10,140.26,844370560040.8063,12,2659017,3,0.875,0.975,1.0,0.09999999999999998,0.002096423205542486,CoherenceRegime.SUBCOHERENT,42.330300568085384,1.14026,WallProximity.CAUTION,True,0.0,0.0024374381697527593,0.8108391997578444,0.1626651352211253,True,
271,2-Methyl-cyclo-C9,Cycloalkanes,Cycloalkanes,Gasoline,11,154.286,805075740459.2579,13,2921161,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,51.21966368738332,1.254286,WallProximity.CAUTION,True,0.0,0.0,0.8226841066171374,0.1709436722527703,True,
272,3-Methyl-cyclo-C9,Cycloalkanes,Cycloalkanes,Gasoline,12,168.312,770801337712.6996,14,3179209,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,60.955632818042965,1.3683120000000002,WallProximity.SAFE,True,0.0,0.0,0.8231092971646984,0.17850138443065028,True,
273,4-Methyl-cyclo-C9,Cycloalkanes,Cycloalkanes,Gasoline,13,182.338,740561970950.5564,15,3441361,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,71.5382079600643,1.482338,WallProximity.SAFE,True,0.0,0.0,0.8126373341409747,0.18545380568249265,True,
274,Cyclo-C10H20,Cycloalkanes,Cycloalkanes,Diesel,10,140.26,844370560040.8063,12,2659017,3,0.875,0.975,1.0,0.09999999999999998,0.002096423205542486,CoherenceRegime.SUBCOHERENT,42.330300568085384,1.14026,WallProximity.CAUTION,True,0.0,0.0024374381697527593,0.8108391997578444,0.1626651352211253,True,
275,1-Methyl-cyclo-C10,Cycloalkanes,Cycloalkanes,Gasoline,11,154.286,805075740459.2579,13,2921161,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,51.21966368738332,1.254286,WallProximity.CAUTION,True,0.0,0.0,0.8226841066171374,0.1709436722527703,True,
276,2-Methyl-cyclo-C10,Cycloalkanes,Cycloalkanes,Gasoline,12,168.312,770801337712.6996,14,3179209,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,60.955632818042965,1.3683120000000002,WallProximity.SAFE,True,0.0,0.0,0.8231092971646984,0.17850138443065028,True,
277,3-Methyl-cyclo-C10,Cycloalkanes,Cycloalkanes,Gasoline,13,182.338,740561970950.5564,15,3441361,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,71.5382079600643,1.482338,WallProximity.SAFE,True,0.0,0.0,0.8126373341409747,0.18545380568249265,True,
278,4-Methyl-cyclo-C10,Cycloalkanes,Cycloalkanes,Gasoline,14,196.364,713623371385.9878,16,3703569,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,82.96738911344735,1.5963640000000001,WallProximity.SAFE,True,0.0,0.0,0.7920916115962445,0.1918907423567729,True,
