id,name,type,category,fraction,carbon_count,molecular_weight,frequency_hz,complexity,bit_state_decimal,glr_errors,glr_nrci_before,glr_nrci_after,glr_efficiency,glr_improvement,nrci,nrci_regime,soc_energy_cu,modal_sum,wall_proximity,wall_safe,nrci_risk,coherence_factor,resonance_strength,emergence_intensity,success,error,predicted_octane_class,predicted_stability_class
135,2-Methyl-C17,Branched alkanes,Alkanes,Diesel,17,240.458,644882192557.4109,19,4490002,3,0.875,0.975,1.0,0.0999999999999999,0.0007374461291984,CoherenceRegime.SUBCOHERENT,123.49719845311472,1.940458,WallProximity.SAFE,True,0.0,0.0008916945728187,0.6694688654569966,0.2091657105691608,True,,Medium (RON ~50-70),Excellent (>1 year)
136,3-Methyl-C17,Branched alkanes,Alkanes,Diesel,17,240.458,644882192557.4109,19,4490002,3,0.875,0.975,1.0,0.0999999999999999,0.0007374461291984,CoherenceRegime.SUBCOHERENT,123.49719845311472,1.940458,WallProximity.SAFE,True,0.0,0.0008916945728187,0.6694688654569966,0.2091657105691608,True,,Medium (RON ~50-70),Excellent (>1 year)
137,"2,2-Dimethyl-C17",Branched alkanes,Alkanes,Diesel,17,240.458,644882192557.4109,22,4490066,3,0.875,0.975,1.0,0.0999999999999999,0.0007374461291984,CoherenceRegime.SUBCOHERENT,123.49719845311472,1.940458,WallProximity.SAFE,True,0.0,0.0008916945728187,0.6694688654569966,0.2091657105691608,True,,Medium (RON ~50-70),Excellent (>1 year)
138,"2,3-Dimethyl-C17",Branched alkanes,Alkanes,Diesel,17,240.458,644882192557.4109,23,4490066,3,0.875,0.975,1.0,0.0999999999999999,0.0007374461291984,CoherenceRegime.SUBCOHERENT,123.49719845311472,1.940458,WallProximity.SAFE,True,0.0,0.0008916945728187,0.6694688654569966,0.2091657105691608,True,,Medium (RON ~50-70),Excellent (>1 year)
139,"2,4-Dimethyl-C17",Branched alkanes,Alkanes,Diesel,17,240.458,644882192557.4109,24,4490130,3,0.875,0.975,1.0,0.0999999999999999,0.0007374461291984,CoherenceRegime.SUBCOHERENT,123.49719845311472,1.940458,WallProximity.SAFE,True,0.0,0.0008916945728187,0.6694688654569966,0.2091657105691608,True,,Medium (RON ~50-70),Excellent (>1 year)
140,"2,2,3-Trimethyl-C17",Branched alkanes,Alkanes,Diesel,17,240.458,644882192557.4109,26,4490130,3,0.875,0.975,1.0,0.0999999999999999,0.0007374461291984,CoherenceRegime.SUBCOHERENT,123.49719845311472,1.940458,WallProximity.SAFE,True,0.0,0.0008916945728187,0.6694688654569966,0.2091657105691608,True,,Medium (RON ~50-70),Excellent (>1 year)
141,2-Ethyl-C17,Branched alkanes,Alkanes,Diesel,17,240.458,644882192557.4109,23,4490066,3,0.875,0.975,1.0,0.0999999999999999,0.0007374461291984,CoherenceRegime.SUBCOHERENT,123.49719845311472,1.940458,WallProximity.SAFE,True,0.0,0.0008916945728187,0.6694688654569966,0.2091657105691608,True,,Medium (RON ~50-70),Excellent (>1 year)
142,3-Ethyl-C17,Branched alkanes,Alkanes,Diesel,17,240.458,644882192557.4109,23,4490066,3,0.875,0.975,1.0,0.0999999999999999,0.0007374461291984,CoherenceRegime.SUBCOHERENT,123.49719845311472,1.940458,WallProximity.SAFE,True,0.0,0.0008916945728187,0.6694688654569966,0.2091657105691608,True,,Medium (RON ~50-70),Excellent (>1 year)
151,2-Methyl-C19,Branched alkanes,Alkanes,Diesel,19,268.51,610266833430.1029,21,5010266,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,154.1116682859764,2.16851,WallProximity.SAFE,True,0.0,0.0,0.5701273044585125,0.2187835521783771,True,,Medium (RON ~50-70),Excellent (>1 year)
152,3-Methyl-C19,Branched alkanes,Alkanes,Diesel,19,268.51,610266833430.1029,21,5010266,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,154.1116682859764,2.16851,WallProximity.SAFE,True,0.0,0.0,0.5701273044585125,0.2187835521783771,True,,Medium (RON ~50-70),Excellent (>1 year)
159,2-Methyl-C20,Branched alkanes,Alkanes,Diesel,20,282.536,594926211713.4329,22,5272410,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,170.6888122194498,2.282536,WallProximity.SAFE,True,0.0,0.0,0.5172880014063855,0.223220505626067,True,,Medium (RON ~50-70),Excellent (>1 year)
160,3-Methyl-C20,Branched alkanes,Alkanes,Diesel,20,282.536,594926211713.4329,22,5272410,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,170.6888122194498,2.282536,WallProximity.SAFE,True,0.0,0.0,0.5172880014063855,0.223220505626067,True,,Medium (RON ~50-70),Excellent (>1 year)
161,"2,2-Dimethyl-C20",Branched alkanes,Alkanes,Diesel,20,282.536,594926211713.4329,25,5272474,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,170.6888122194498,2.282536,WallProximity.SAFE,True,0.0,0.0,0.5172880014063855,0.223220505626067,True,,Medium (RON ~50-70),Excellent (>1 year)
162,"2,3-Dimethyl-C20",Branched alkanes,Alkanes,Diesel,20,282.536,594926211713.4329,26,5272474,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,170.6888122194498,2.282536,WallProximity.SAFE,True,0.0,0.0,0.5172880014063855,0.223220505626067,True,,Medium (RON ~50-70),Excellent (>1 year)
163,"2,4-Dimethyl-C20",Branched alkanes,Alkanes,Diesel,20,282.536,594926211713.4329,27,5272474,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,170.6888122194498,2.282536,WallProximity.SAFE,True,0.0,0.0,0.5172880014063855,0.223220505626067,True,,Medium (RON ~50-70),Excellent (>1 year)
165,2-Ethyl-C20,Branched alkanes,Alkanes,Diesel,20,282.536,594926211713.4329,26,5272474,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,170.6888122194498,2.282536,WallProximity.SAFE,True,0.0,0.0,0.5172880014063855,0.223220505626067,True,,Medium (RON ~50-70),Excellent (>1 year)
166,3-Ethyl-C20,Branched alkanes,Alkanes,Diesel,20,282.536,594926211713.4329,26,5272474,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,170.6888122194498,2.282536,WallProximity.SAFE,True,0.0,0.0,0.5172880014063855,0.223220505626067,True,,Medium (RON ~50-70),Excellent (>1 year)
167,2-Methyl-C21,Branched alkanes,Alkanes,Diesel,21,296.562,580687194654.7695,23,5534554,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,188.11256216428492,2.3965620000000003,WallProximity.SAFE,True,0.0,0.0,0.4641622042192316,0.2274417798721354,True,,Medium (RON ~50-70),Excellent (>1 year)
168,3-Methyl-C21,Branched alkanes,Alkanes,Diesel,21,296.562,580687194654.7695,23,5534554,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,188.11256216428492,2.3965620000000003,WallProximity.SAFE,True,0.0,0.0,0.4641622042192316,0.2274417798721354,True,,Medium (RON ~50-70),Excellent (>1 year)
169,"2,2-Dimethyl-C21",Branched alkanes,Alkanes,Diesel,21,296.562,580687194654.7695,26,5534618,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,188.11256216428492,2.3965620000000003,WallProximity.SAFE,True,0.0,0.0,0.4641622042192316,0.2274417798721354,True,,Medium (RON ~50-70),Excellent (>1 year)
170,"2,3-Dimethyl-C21",Branched alkanes,Alkanes,Diesel,21,296.562,580687194654.7695,27,5534618,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,188.11256216428492,2.3965620000000003,WallProximity.SAFE,True,0.0,0.0,0.4641622042192316,0.2274417798721354,True,,Medium (RON ~50-70),Excellent (>1 year)
171,"2,4-Dimethyl-C21",Branched alkanes,Alkanes,Diesel,21,296.562,580687194654.7695,28,5534682,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,188.11256216428492,2.3965620000000003,WallProximity.SAFE,True,0.0,0.0,0.4641622042192316,0.2274417798721354,True,,Medium (RON ~50-70),Excellent (>1 year)
172,"2,2,3-Trimethyl-C21",Branched alkanes,Alkanes,Diesel,21,296.562,580687194654.7695,30,5534682,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,188.11256216428492,2.3965620000000003,WallProximity.SAFE,True,0.0,0.0,0.4641622042192316,0.2274417798721354,True,,Medium (RON ~50-70),Excellent (>1 year)
173,2-Ethyl-C21,Branched alkanes,Alkanes,Diesel,21,296.562,580687194654.7695,27,5534618,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,188.11256216428492,2.3965620000000003,WallProximity.SAFE,True,0.0,0.0,0.4641622042192316,0.2274417798721354,True,,Medium (RON ~50-70),Excellent (>1 year)
174,3-Ethyl-C21,Branched alkanes,Alkanes,Diesel,21,296.562,580687194654.7695,27,5534618,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,188.11256216428492,2.3965620000000003,WallProximity.SAFE,True,0.0,0.0,0.4641622042192316,0.2274417798721354,True,,Medium (RON ~50-70),Excellent (>1 year)
183,2-Methyl-C23,Branched alkanes,Alkanes,Diesel,23,324.61400000000003,555029896519.2572,25,6058906,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,225.49988008804036,2.624614,WallProximity.SAFE,True,0.0,0.0,0.361638421829567,0.235314631527333,True,,Medium (RON ~50-70),Excellent (>1 year)
184,3-Methyl-C23,Branched alkanes,Alkanes,Diesel,23,324.61400000000003,555029896519.2572,25,6058906,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,225.49988008804036,2.624614,WallProximity.SAFE,True,0.0,0.0,0.361638421829567,0.235314631527333,True,,Medium (RON ~50-70),Excellent (>1 year)
191,2-Methyl-C24,Branched alkanes,Alkanes,Diesel,24,338.64,543414061677.224,26,6321051,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,245.46344806696047,2.73864,WallProximity.SAFE,True,0.0,0.0,0.3140694284635896,0.2389986830533596,True,,Medium (RON ~50-70),Excellent (>1 year)
192,3-Methyl-C24,Branched alkanes,Alkanes,Diesel,24,338.64,543414061677.224,26,6321051,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,245.46344806696047,2.73864,WallProximity.SAFE,True,0.0,0.0,0.3140694284635896,0.2389986830533596,True,,Medium (RON ~50-70),Excellent (>1 year)
201,"2,2-Dimethyl-C25",Branched alkanes,Alkanes,Diesel,25,352.666,532498273476.99066,30,6583267,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,266.2736220572425,2.852666,WallProximity.SAFE,True,0.0,0.0,0.2698503910645006,0.2425328145926777,True,,Medium (RON ~50-70),Excellent (>1 year)
202,"2,3-Dimethyl-C25",Branched alkanes,Alkanes,Diesel,25,352.666,532498273476.99066,31,6583267,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,266.2736220572425,2.852666,WallProximity.SAFE,True,0.0,0.0,0.2698503910645006,0.2425328145926777,True,,Medium (RON ~50-70),Excellent (>1 year)
203,"2,4-Dimethyl-C25",Branched alkanes,Alkanes,Diesel,25,352.666,532498273476.99066,32,6583267,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,266.2736220572425,2.852666,WallProximity.SAFE,True,0.0,0.0,0.2698503910645006,0.2425328145926777,True,,Medium (RON ~50-70),Excellent (>1 year)
204,"2,2,3-Trimethyl-C25",Branched alkanes,Alkanes,Diesel,25,352.666,532498273476.99066,34,6583267,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,266.2736220572425,2.852666,WallProximity.SAFE,True,0.0,0.0,0.2698503910645006,0.2425328145926777,True,,Medium (RON ~50-70),Excellent (>1 year)
205,2-Ethyl-C25,Branched alkanes,Alkanes,Diesel,25,352.666,532498273476.99066,31,6583267,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,266.2736220572425,2.852666,WallProximity.SAFE,True,0.0,0.0,0.2698503910645006,0.2425328145926777,True,,Medium (RON ~50-70),Excellent (>1 year)
206,3-Ethyl-C25,Branched alkanes,Alkanes,Diesel,25,352.666,532498273476.99066,31,6583267,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,266.2736220572425,2.852666,WallProximity.SAFE,True,0.0,0.0,0.2698503910645006,0.2425328145926777,True,,Medium (RON ~50-70),Excellent (>1 year)
207,2-Methyl-C26,Branched alkanes,Alkanes,Diesel,26,366.692,522214928026.6263,28,6845411,1,0.9583333333333334,1.0,1.0,0.0416666666666666,0.0,CoherenceRegime.SUBCOHERENT,287.93040205888616,2.966692,WallProximity.SAFE,True,0.0,0.0,0.2294018148795772,0.2459287523680874,True,,Medium (RON ~50-70),Excellent (>1 year)
208,3-Methyl-C26,Branched alkanes,Alkanes,Diesel,26,366.692,522214928026.6263,28,6845411,1,0.9583333333333334,1.0,1.0,0.0416666666666666,0.0,CoherenceRegime.SUBCOHERENT,287.93040205888616,2.966692,WallProximity.SAFE,True,0.0,0.0,0.2294018148795772,0.2459287523680874,True,,Medium (RON ~50-70),Excellent (>1 year)
209,"2,2-Dimethyl-C26",Branched alkanes,Alkanes,Diesel,26,366.692,522214928026.6263,31,6845411,1,0.9583333333333334,1.0,1.0,0.0416666666666666,0.0,CoherenceRegime.SUBCOHERENT,287.93040205888616,2.966692,WallProximity.SAFE,True,0.0,0.0,0.2294018148795772,0.2459287523680874,True,,Medium (RON ~50-70),Excellent (>1 year)
210,"2,3-Dimethyl-C26",Branched alkanes,Alkanes,Diesel,26,366.692,522214928026.6263,32,6845411,1,0.9583333333333334,1.0,1.0,0.0416666666666666,0.0,CoherenceRegime.SUBCOHERENT,287.93040205888616,2.966692,WallProximity.SAFE,True,0.0,0.0,0.2294018148795772,0.2459287523680874,True,,Medium (RON ~50-70),Excellent (>1 year)
211,"2,4-Dimethyl-C26",Branched alkanes,Alkanes,Diesel,26,366.692,522214928026.6263,33,6845411,1,0.9583333333333334,1.0,1.0,0.0416666666666666,0.0,CoherenceRegime.SUBCOHERENT,287.93040205888616,2.966692,WallProximity.SAFE,True,0.0,0.0,0.2294018148795772,0.2459287523680874,True,,Medium (RON ~50-70),Excellent (>1 year)
212,"2,2,3-Trimethyl-C26",Branched alkanes,Alkanes,Diesel,26,366.692,522214928026.6263,35,6845411,1,0.9583333333333334,1.0,1.0,0.0416666666666666,0.0,CoherenceRegime.SUBCOHERENT,287.93040205888616,2.966692,WallProximity.SAFE,True,0.0,0.0,0.2294018148795772,0.2459287523680874,True,,Medium (RON ~50-70),Excellent (>1 year)
213,2-Ethyl-C26,Branched alkanes,Alkanes,Diesel,26,366.692,522214928026.6263,32,6845411,1,0.9583333333333334,1.0,1.0,0.0416666666666666,0.0,CoherenceRegime.SUBCOHERENT,287.93040205888616,2.966692,WallProximity.SAFE,True,0.0,0.0,0.2294018148795772,0.2459287523680874,True,,Medium (RON ~50-70),Excellent (>1 year)
214,3-Ethyl-C26,Branched alkanes,Alkanes,Diesel,26,366.692,522214928026.6263,32,6845411,1,0.9583333333333334,1.0,1.0,0.0416666666666666,0.0,CoherenceRegime.SUBCOHERENT,287.93040205888616,2.966692,WallProximity.SAFE,True,0.0,0.0,0.2294018148795772,0.2459287523680874,True,,Medium (RON ~50-70),Excellent (>1 year)
215,2-Methyl-C27,Branched alkanes,Alkanes,Diesel,27,380.718,512505221974.3419,29,7107555,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,310.4337880718915,3.080718,WallProximity.SAFE,True,0.0,0.0,0.1929628696356923,0.249196898441147,True,,Medium (RON ~50-70),Excellent (>1 year)
216,3-Methyl-C27,Branched alkanes,Alkanes,Diesel,27,380.718,512505221974.3419,29,7107555,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,310.4337880718915,3.080718,WallProximity.SAFE,True,0.0,0.0,0.1929628696356923,0.249196898441147,True,,Medium (RON ~50-70),Excellent (>1 year)
217,"2,2-Dimethyl-C27",Branched alkanes,Alkanes,Diesel,27,380.718,512505221974.3419,32,7107555,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,310.4337880718915,3.080718,WallProximity.SAFE,True,0.0,0.0,0.1929628696356923,0.249196898441147,True,,Medium (RON ~50-70),Excellent (>1 year)
218,"2,3-Dimethyl-C27",Branched alkanes,Alkanes,Diesel,27,380.718,512505221974.3419,33,7107555,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,310.4337880718915,3.080718,WallProximity.SAFE,True,0.0,0.0,0.1929628696356923,0.249196898441147,True,,Medium (RON ~50-70),Excellent (>1 year)
219,"2,4-Dimethyl-C27",Branched alkanes,Alkanes,Diesel,27,380.718,512505221974.3419,34,7107555,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,310.4337880718915,3.080718,WallProximity.SAFE,True,0.0,0.0,0.1929628696356923,0.249196898441147,True,,Medium (RON ~50-70),Excellent (>1 year)
220,"2,2,3-Trimethyl-C27",Branched alkanes,Alkanes,Diesel,27,380.718,512505221974.3419,36,7107555,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,310.4337880718915,3.080718,WallProximity.SAFE,True,0.0,0.0,0.1929628696356923,0.249196898441147,True,,Medium (RON ~50-70),Excellent (>1 year)
221,2-Ethyl-C27,Branched alkanes,Alkanes,Diesel,27,380.718,512505221974.3419,33,7107555,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,310.4337880718915,3.080718,WallProximity.SAFE,True,0.0,0.0,0.1929628696356923,0.249196898441147,True,,Medium (RON ~50-70),Excellent (>1 year)
222,3-Ethyl-C27,Branched alkanes,Alkanes,Diesel,27,380.718,512505221974.3419,33,7107555,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,310.4337880718915,3.080718,WallProximity.SAFE,True,0.0,0.0,0.1929628696356923,0.249196898441147,True,,Medium (RON ~50-70),Excellent (>1 year)
223,2-Methyl-C28,Branched alkanes,Alkanes,Diesel,28,394.744,503317732291.2979,30,7369699,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,333.7837800962586,3.1947440000000005,WallProximity.SAFE,True,0.0,0.0,0.1606118242057447,0.2523465228730758,True,,Medium (RON ~50-70),Excellent (>1 year)
224,3-Methyl-C28,Branched alkanes,Alkanes,Diesel,28,394.744,503317732291.2979,30,7369699,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,333.7837800962586,3.1947440000000005,WallProximity.SAFE,True,0.0,0.0,0.1606118242057447,0.2523465228730758,True,,Medium (RON ~50-70),Excellent (>1 year)
225,"2,2-Dimethyl-C28",Branched alkanes,Alkanes,Diesel,28,394.744,503317732291.2979,33,7369699,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,333.7837800962586,3.1947440000000005,WallProximity.SAFE,True,0.0,0.0,0.1606118242057447,0.2523465228730758,True,,Medium (RON ~50-70),Excellent (>1 year)
226,"2,3-Dimethyl-C28",Branched alkanes,Alkanes,Diesel,28,394.744,503317732291.2979,34,7369699,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,333.7837800962586,3.1947440000000005,WallProximity.SAFE,True,0.0,0.0,0.1606118242057447,0.2523465228730758,True,,Medium (RON ~50-70),Excellent (>1 year)
227,"2,4-Dimethyl-C28",Branched alkanes,Alkanes,Diesel,28,394.744,503317732291.2979,35,7369699,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,333.7837800962586,3.1947440000000005,WallProximity.SAFE,True,0.0,0.0,0.1606118242057447,0.2523465228730758,True,,Medium (RON ~50-70),Excellent (>1 year)
228,"2,2,3-Trimethyl-C28",Branched alkanes,Alkanes,Diesel,28,394.744,503317732291.2979,37,7369699,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,333.7837800962586,3.1947440000000005,WallProximity.SAFE,True,0.0,0.0,0.1606118242057447,0.2523465228730758,True,,Medium (RON ~50-70),Excellent (>1 year)
229,2-Ethyl-C28,Branched alkanes,Alkanes,Diesel,28,394.744,503317732291.2979,34,7369699,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,333.7837800962586,3.1947440000000005,WallProximity.SAFE,True,0.0,0.0,0.1606118242057447,0.2523465228730758,True,,Medium (RON ~50-70),Excellent (>1 year)
230,3-Ethyl-C28,Branched alkanes,Alkanes,Diesel,28,394.744,503317732291.2979,34,7369699,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,333.7837800962586,3.1947440000000005,WallProximity.SAFE,True,0.0,0.0,0.1606118242057447,0.2523465228730758,True,,Medium (RON ~50-70),Excellent (>1 year)
240,1-Methyl-cyclo-C3,Cycloalkanes,Cycloalkanes,Gasoline,4,56.104,1335067079460.4524,6,1094208,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,6.77284809089366,0.456104,WallProximity.BEYOND_WALL,False,1.0,0.0,0.5089117457968774,0.0830771334867177,True,,Medium (RON ~50-70),Excellent (>1 year)
244,Cyclo-C4H8,Cycloalkanes,Cycloalkanes,Gasoline,4,56.104,1335067079460.4524,6,1094208,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,6.77284809089366,0.456104,WallProximity.BEYOND_WALL,False,1.0,0.0,0.5089117457968774,0.0830771334867177,True,,Medium (RON ~50-70),Excellent (>1 year)
248,4-Methyl-cyclo-C4,Cycloalkanes,Cycloalkanes,Gasoline,8,112.208,944034985225.4052,10,2134665,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,27.09139236357464,0.912208,WallProximity.WARNING,True,0.3561888571011279,0.0,0.7524193337215321,0.143283132619514,True,,High (RON ~90-120),Excellent (>1 year)
252,3-Methyl-cyclo-C5,Cycloalkanes,Cycloalkanes,Gasoline,8,112.208,944034985225.4052,10,2134665,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,27.09139236357464,0.912208,WallProximity.WARNING,True,0.3561888571011279,0.0,0.7524193337215321,0.143283132619514,True,,High (RON ~90-120),Excellent (>1 year)
256,2-Methyl-cyclo-C6,Cycloalkanes,Cycloalkanes,Gasoline,8,112.208,944034985225.4052,10,2134665,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,27.09139236357464,0.912208,WallProximity.WARNING,True,0.3561888571011279,0.0,0.7524193337215321,0.143283132619514,True,,High (RON ~90-120),Excellent (>1 year)
258,4-Methyl-cyclo-C6,Cycloalkanes,Cycloalkanes,Gasoline,10,140.26,844370560040.8063,12,2659017,3,0.875,0.975,1.0,0.0999999999999999,0.0020964232055424,CoherenceRegime.SUBCOHERENT,42.33030056808538,1.14026,WallProximity.CAUTION,True,0.0,0.0024374381697527,0.8108391997578444,0.1626651352211253,True,,High (RON ~90-120),Excellent (>1 year)
260,1-Methyl-cyclo-C7,Cycloalkanes,Cycloalkanes,Gasoline,8,112.208,944034985225.4052,10,2134665,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,27.09139236357464,0.912208,WallProximity.WARNING,True,0.3561888571011279,0.0,0.7524193337215321,0.143283132619514,True,,High (RON ~90-120),Excellent (>1 year)
262,3-Methyl-cyclo-C7,Cycloalkanes,Cycloalkanes,Gasoline,10,140.26,844370560040.8063,12,2659017,3,0.875,0.975,1.0,0.0999999999999999,0.0020964232055424,CoherenceRegime.SUBCOHERENT,42.33030056808538,1.14026,WallProximity.CAUTION,True,0.0,0.0024374381697527,0.8108391997578444,0.1626651352211253,True,,High (RON ~90-120),Excellent (>1 year)
263,4-Methyl-cyclo-C7,Cycloalkanes,Cycloalkanes,Gasoline,11,154.286,805075740459.2579,13,2921161,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,51.21966368738332,1.254286,WallProximity.CAUTION,True,0.0,0.0,0.8226841066171374,0.1709436722527703,True,,High (RON ~90-120),Excellent (>1 year)
264,Cyclo-C8H16,Cycloalkanes,Cycloalkanes,Gasoline,8,112.208,944034985225.4052,10,2134665,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,27.09139236357464,0.912208,WallProximity.WARNING,True,0.3561888571011279,0.0,0.7524193337215321,0.143283132619514,True,,High (RON ~90-120),Excellent (>1 year)
266,2-Methyl-cyclo-C8,Cycloalkanes,Cycloalkanes,Gasoline,10,140.26,844370560040.8063,12,2659017,3,0.875,0.975,1.0,0.0999999999999999,0.0020964232055424,CoherenceRegime.SUBCOHERENT,42.33030056808538,1.14026,WallProximity.CAUTION,True,0.0,0.0024374381697527,0.8108391997578444,0.1626651352211253,True,,High (RON ~90-120),Excellent (>1 year)
267,3-Methyl-cyclo-C8,Cycloalkanes,Cycloalkanes,Gasoline,11,154.286,805075740459.2579,13,2921161,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,51.21966368738332,1.254286,WallProximity.CAUTION,True,0.0,0.0,0.8226841066171374,0.1709436722527703,True,,High (RON ~90-120),Excellent (>1 year)
268,4-Methyl-cyclo-C8,Cycloalkanes,Cycloalkanes,Gasoline,12,168.312,770801337712.6996,14,3179209,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,60.955632818042965,1.3683120000000002,WallProximity.SAFE,True,0.0,0.0,0.8231092971646984,0.1785013844306502,True,,High (RON ~90-120),Excellent (>1 year)
270,1-Methyl-cyclo-C9,Cycloalkanes,Cycloalkanes,Gasoline,10,140.26,844370560040.8063,12,2659017,3,0.875,0.975,1.0,0.0999999999999999,0.0020964232055424,CoherenceRegime.SUBCOHERENT,42.33030056808538,1.14026,WallProximity.CAUTION,True,0.0,0.0024374381697527,0.8108391997578444,0.1626651352211253,True,,High (RON ~90-120),Excellent (>1 year)
271,2-Methyl-cyclo-C9,Cycloalkanes,Cycloalkanes,Gasoline,11,154.286,805075740459.2579,13,2921161,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,51.21966368738332,1.254286,WallProximity.CAUTION,True,0.0,0.0,0.8226841066171374,0.1709436722527703,True,,High (RON ~90-120),Excellent (>1 year)
272,3-Methyl-cyclo-C9,Cycloalkanes,Cycloalkanes,Gasoline,12,168.312,770801337712.6996,14,3179209,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,60.955632818042965,1.3683120000000002,WallProximity.SAFE,True,0.0,0.0,0.8231092971646984,0.1785013844306502,True,,High (RON ~90-120),Excellent (>1 year)
