id,name,type,category,fraction,carbon_count,molecular_weight,frequency_hz,complexity,bit_state_decimal,glr_errors,glr_nrci_before,glr_nrci_after,glr_efficiency,glr_improvement,nrci,nrci_regime,soc_energy_cu,modal_sum,wall_proximity,wall_safe,nrci_risk,coherence_factor,resonance_strength,emergence_intensity,success,error,predicted_octane_class,predicted_stability_class
544,Aromatic-C10-544,Aromatics,Aromatics,Gasoline,10,134.212,863185876759.3774,8,2658953,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,40.29018058883676,1.134212,WallProximity.CAUTION,True,0.0,0.0,0.8382937103202426,0.1605199213989508,True,,High (RON ~90-120),Excellent (>1 year)
545,Aromatic-C11-545,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,8,2921097,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,,High (RON ~90-120),Excellent (>1 year)
546,Aromatic-C12-546,Aromatics,Aromatics,Gasoline,12,162.264,785034803719.447,8,3179145,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,58.50555256727368,1.362264,WallProximity.SAFE,True,0.0,0.0,0.8550239388005095,0.1767197085482051,True,,High (RON ~90-120),Excellent (>1 year)
557,Aromatic-C8-557,Aromatics,Aromatics,Gasoline,8,106.16,970553645244.2546,8,2134665,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,25.4612326558467,0.90616,WallProximity.WARNING,True,0.5061564204105282,0.0,0.7757067006443555,0.140587942534566,True,,High (RON ~90-120),Excellent (>1 year)
559,Aromatic-C10-559,Aromatics,Aromatics,Gasoline,10,134.212,863185876759.3774,8,2658953,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,40.29018058883676,1.134212,WallProximity.CAUTION,True,0.0,0.0,0.8382937103202426,0.1605199213989508,True,,High (RON ~90-120),Excellent (>1 year)
560,Aromatic-C11-560,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,8,2921097,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,,High (RON ~90-120),Excellent (>1 year)
561,Aromatic-C12-561,Aromatics,Aromatics,Gasoline,12,162.264,785034803719.447,8,3179145,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,58.50555256727368,1.362264,WallProximity.SAFE,True,0.0,0.0,0.8550239388005095,0.1767197085482051,True,,High (RON ~90-120),Excellent (>1 year)
572,Aromatic-C8-572,Aromatics,Aromatics,Gasoline,8,106.16,970553645244.2546,8,2134665,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,25.4612326558467,0.90616,WallProximity.WARNING,True,0.5061564204105282,0.0,0.7757067006443555,0.140587942534566,True,,High (RON ~90-120),Excellent (>1 year)
574,Aromatic-C10-574,Aromatics,Aromatics,Gasoline,10,134.212,863185876759.3774,8,2658953,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,40.29018058883676,1.134212,WallProximity.CAUTION,True,0.0,0.0,0.8382937103202426,0.1605199213989508,True,,High (RON ~90-120),Excellent (>1 year)
575,Aromatic-C11-575,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,8,2921097,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,,High (RON ~90-120),Excellent (>1 year)
576,Aromatic-C12-576,Aromatics,Aromatics,Gasoline,12,162.264,785034803719.447,8,3179145,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,58.50555256727368,1.362264,WallProximity.SAFE,True,0.0,0.0,0.8550239388005095,0.1767197085482051,True,,High (RON ~90-120),Excellent (>1 year)
587,Aromatic-C8-587,Aromatics,Aromatics,Gasoline,8,106.16,970553645244.2546,8,2134665,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,25.4612326558467,0.90616,WallProximity.WARNING,True,0.5061564204105282,0.0,0.7757067006443555,0.140587942534566,True,,High (RON ~90-120),Excellent (>1 year)
589,Aromatic-C10-589,Aromatics,Aromatics,Gasoline,10,134.212,863185876759.3774,8,2658953,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,40.29018058883676,1.134212,WallProximity.CAUTION,True,0.0,0.0,0.8382937103202426,0.1605199213989508,True,,High (RON ~90-120),Excellent (>1 year)
590,Aromatic-C11-590,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,8,2921097,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,,High (RON ~90-120),Excellent (>1 year)
591,Aromatic-C12-591,Aromatics,Aromatics,Gasoline,12,162.264,785034803719.447,8,3179145,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,58.50555256727368,1.362264,WallProximity.SAFE,True,0.0,0.0,0.8550239388005095,0.1767197085482051,True,,High (RON ~90-120),Excellent (>1 year)
617,"1,3-C11diene",Dienes,Dienes,Gasoline,11,152.26999999999998,810387672787.6681,13,2921161,3,0.875,0.975,1.0,0.0999999999999999,0.0006783345908299,CoherenceRegime.SUBCOHERENT,50.469145564968166,1.25227,WallProximity.CAUTION,True,0.0,0.0007938567320796,0.8325714956720301,0.1703025952255766,True,,Medium-High (RON ~70-90),Excellent (>1 year)
618,"1,4-C11diene",Dienes,Dienes,Gasoline,11,152.26999999999998,810387672787.6681,13,2921161,3,0.875,0.975,1.0,0.0999999999999999,0.0006783345908299,CoherenceRegime.SUBCOHERENT,50.469145564968166,1.25227,WallProximity.CAUTION,True,0.0,0.0007938567320796,0.8325714956720301,0.1703025952255766,True,,Medium-High (RON ~70-90),Excellent (>1 year)
619,"1,3,5-C11triene",Trienes,Trienes,Gasoline,11,150.254,815806157203.7097,14,2921161,3,0.875,0.975,1.0,0.0999999999999999,0.0022155700801178,CoherenceRegime.SUBCOHERENT,49.72077885996518,1.250254,WallProximity.CAUTION,True,0.0,0.0025914499463397,0.8424803522659028,0.1696537923105884,True,,Medium-High (RON ~70-90),Excellent (>1 year)
625,"1,3,5-C13triene",Trienes,Trienes,Gasoline,13,178.30599999999998,748888258084.8574,16,3441425,3,0.875,0.975,1.0,0.0999999999999999,0.0007834950473447,CoherenceRegime.SUBCOHERENT,69.76601628496573,1.478306,WallProximity.SAFE,True,0.0,0.0009279436357754,0.8351892182130224,0.18436439250022,True,,Medium-High (RON ~70-90),Excellent (>1 year)
649,4-Methyl-cyclo-C4ene,Cycloalkenes,Cycloalkenes,Gasoline,8,110.192,952631564169.7043,11,2134665,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,26.545854376919834,0.910192,WallProximity.WARNING,True,0.409222398795645,0.0,0.7601286913435917,0.1423996707647059,True,,High (RON ~90-120),Excellent (>1 year)
653,3-Methyl-cyclo-C5ene,Cycloalkenes,Cycloalkenes,Gasoline,8,110.192,952631564169.7043,11,2134665,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,26.545854376919834,0.910192,WallProximity.WARNING,True,0.409222398795645,0.0,0.7601286913435917,0.1423996707647059,True,,High (RON ~90-120),Excellent (>1 year)
657,2-Methyl-cyclo-C6ene,Cycloalkenes,Cycloalkenes,Gasoline,8,110.192,952631564169.7043,11,2134665,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,26.545854376919834,0.910192,WallProximity.WARNING,True,0.409222398795645,0.0,0.7601286913435917,0.1423996707647059,True,,High (RON ~90-120),Excellent (>1 year)
659,4-Methyl-cyclo-C6ene,Cycloalkenes,Cycloalkenes,Gasoline,10,138.244,850504967129.3611,13,2659017,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,41.64810915759036,1.138244,WallProximity.CAUTION,True,0.0,0.0,0.8199678758227772,0.1619595289030552,True,,High (RON ~90-120),Excellent (>1 year)
661,1-Methyl-cyclo-C7ene,Cycloalkenes,Cycloalkenes,Gasoline,8,110.192,952631564169.7043,11,2134665,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,26.545854376919834,0.910192,WallProximity.WARNING,True,0.409222398795645,0.0,0.7601286913435917,0.1423996707647059,True,,High (RON ~90-120),Excellent (>1 year)
663,3-Methyl-cyclo-C7ene,Cycloalkenes,Cycloalkenes,Gasoline,10,138.244,850504967129.3611,13,2659017,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,41.64810915759036,1.138244,WallProximity.CAUTION,True,0.0,0.0,0.8199678758227772,0.1619595289030552,True,,High (RON ~90-120),Excellent (>1 year)
664,4-Methyl-cyclo-C7ene,Cycloalkenes,Cycloalkenes,Gasoline,11,152.26999999999998,810387672787.6681,14,2921161,3,0.875,0.975,1.0,0.0999999999999999,0.0006783345908299,CoherenceRegime.SUBCOHERENT,50.469145564968166,1.25227,WallProximity.CAUTION,True,0.0,0.0007938567320796,0.8325714956720301,0.1703025952255766,True,,High (RON ~90-120),Excellent (>1 year)
665,Cyclo-C8ene,Cycloalkenes,Cycloalkenes,Gasoline,8,110.192,952631564169.7043,11,2134665,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,26.545854376919834,0.910192,WallProximity.WARNING,True,0.409222398795645,0.0,0.7601286913435917,0.1423996707647059,True,,High (RON ~90-120),Excellent (>1 year)
667,2-Methyl-cyclo-C8ene,Cycloalkenes,Cycloalkenes,Gasoline,10,138.244,850504967129.3611,13,2659017,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,41.64810915759036,1.138244,WallProximity.CAUTION,True,0.0,0.0,0.8199678758227772,0.1619595289030552,True,,High (RON ~90-120),Excellent (>1 year)
668,3-Methyl-cyclo-C8ene,Cycloalkenes,Cycloalkenes,Gasoline,11,152.26999999999998,810387672787.6681,14,2921161,3,0.875,0.975,1.0,0.0999999999999999,0.0006783345908299,CoherenceRegime.SUBCOHERENT,50.469145564968166,1.25227,WallProximity.CAUTION,True,0.0,0.0007938567320796,0.8325714956720301,0.1703025952255766,True,,High (RON ~90-120),Excellent (>1 year)
669,4-Methyl-cyclo-C8ene,Cycloalkenes,Cycloalkenes,Gasoline,12,166.296,775459460139.9153,15,3179209,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,60.1367879837077,1.3662960000000002,WallProximity.SAFE,True,0.0,0.0,0.8337205480043967,0.1779140227918064,True,,High (RON ~90-120),Excellent (>1 year)
671,1-Methyl-cyclo-C9ene,Cycloalkenes,Cycloalkenes,Gasoline,10,138.244,850504967129.3611,13,2659017,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,41.64810915759036,1.138244,WallProximity.CAUTION,True,0.0,0.0,0.8199678758227772,0.1619595289030552,True,,High (RON ~90-120),Excellent (>1 year)
672,2-Methyl-cyclo-C9ene,Cycloalkenes,Cycloalkenes,Gasoline,11,152.26999999999998,810387672787.6681,14,2921161,3,0.875,0.975,1.0,0.0999999999999999,0.0006783345908299,CoherenceRegime.SUBCOHERENT,50.469145564968166,1.25227,WallProximity.CAUTION,True,0.0,0.0007938567320796,0.8325714956720301,0.1703025952255766,True,,High (RON ~90-120),Excellent (>1 year)
673,3-Methyl-cyclo-C9ene,Cycloalkenes,Cycloalkenes,Gasoline,12,166.296,775459460139.9153,15,3179209,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,60.1367879837077,1.3662960000000002,WallProximity.SAFE,True,0.0,0.0,0.8337205480043967,0.1779140227918064,True,,High (RON ~90-120),Excellent (>1 year)
674,Cyclo-C10ene,Cycloalkenes,Cycloalkenes,Gasoline,10,138.244,850504967129.3611,13,2659017,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,41.64810915759036,1.138244,WallProximity.CAUTION,True,0.0,0.0,0.8199678758227772,0.1619595289030552,True,,High (RON ~90-120),Excellent (>1 year)
675,1-Methyl-cyclo-C10ene,Cycloalkenes,Cycloalkenes,Gasoline,11,152.26999999999998,810387672787.6681,14,2921161,3,0.875,0.975,1.0,0.0999999999999999,0.0006783345908299,CoherenceRegime.SUBCOHERENT,50.469145564968166,1.25227,WallProximity.CAUTION,True,0.0,0.0007938567320796,0.8325714956720301,0.1703025952255766,True,,High (RON ~90-120),Excellent (>1 year)
676,2-Methyl-cyclo-C10ene,Cycloalkenes,Cycloalkenes,Gasoline,12,166.296,775459460139.9153,15,3179209,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,60.1367879837077,1.3662960000000002,WallProximity.SAFE,True,0.0,0.0,0.8337205480043967,0.1779140227918064,True,,High (RON ~90-120),Excellent (>1 year)
677,Cyclo-C11ene,Cycloalkenes,Cycloalkenes,Gasoline,11,152.26999999999998,810387672787.6681,14,2921161,3,0.875,0.975,1.0,0.0999999999999999,0.0006783345908299,CoherenceRegime.SUBCOHERENT,50.469145564968166,1.25227,WallProximity.CAUTION,True,0.0,0.0007938567320796,0.8325714956720301,0.1703025952255766,True,,High (RON ~90-120),Excellent (>1 year)
678,1-Methyl-cyclo-C11ene,Cycloalkenes,Cycloalkenes,Gasoline,12,166.296,775459460139.9153,15,3179209,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,60.1367879837077,1.3662960000000002,WallProximity.SAFE,True,0.0,0.0,0.8337205480043967,0.1779140227918064,True,,High (RON ~90-120),Excellent (>1 year)
